fact,k_s,pzt,pzm,fnlt,fnlm
5.033264805471857617e-01,2.525739163271406653e+02,1.756622939957936877e-02,1.756622939992892943e-02,-1.307377464083336882e+00,-1.307377984686522554e+00
5.045939326527294488e-01,2.532099355997730754e+02,1.770530531633100063e-02,1.770530531668634486e-02,-1.305480765156846523e+00,-1.305476647137458146e+00
5.058645763941236329e-01,2.538475564650047431e+02,1.784526670274208526e-02,1.784526670308164004e-02,-1.303569297580811748e+00,-1.303564895513024791e+00
5.071384198083895845e-01,2.544867829558877759e+02,1.798593191106291969e-02,1.798593191138417660e-02,-1.301643997742132131e+00,-1.301642666131815895e+00
5.084154709527873850e-01,2.551276191156303526e+02,1.812772780036167944e-02,1.812772780069761905e-02,-1.299707898935404726e+00,-1.299709896973714640e+00
5.096957379048649983e-01,2.557700689976213084e+02,1.827041770238911275e-02,1.827041770273332352e-02,-1.297774989099607312e+00,-1.297766522592062488e+00
5.109792287625124496e-01,2.564141366654572494e+02,1.841400376335120340e-02,1.841400376369941444e-02,-1.295817056553600244e+00,-1.295812481715445053e+00
5.122659516440107863e-01,2.570598261929672503e+02,1.855848811109540517e-02,1.855848811143875551e-02,-1.293849893396718409e+00,-1.293847709717675709e+00
5.135559146880844805e-01,2.577071416642390318e+02,1.870387285602782140e-02,1.870387285637811065e-02,-1.291877259796258892e+00,-1.291872139556977661e+00
5.148491260539527214e-01,2.583560871736448235e+02,1.885016009178947308e-02,1.885016009214912289e-02,-1.289888888685316815e+00,-1.289885708443231804e+00
5.161455939213794863e-01,2.590066668258663185e+02,1.899724830044005261e-02,1.899724830079569868e-02,-1.287890449005893778e+00,-1.287888348626337942e+00
5.174453264907280525e-01,2.596588847359222996e+02,1.914540798954287443e-02,1.914540798991089601e-02,-1.285881301356015083e+00,-1.285879995459501046e+00
5.187483319830109574e-01,2.603127450291933087e+02,1.929447758828018236e-02,1.929447758863665763e-02,-1.283864133500282056e+00,-1.283860583617629780e+00
5.200546186399425119e-01,2.609682518414484775e+02,1.944445891854059902e-02,1.944445891890786079e-02,-1.281832309019708571e+00,-1.281830043545914677e+00
5.213641947239916474e-01,2.616254093188716183e+02,1.959535378047432691e-02,1.959535378085323215e-02,-1.279790316789714888e+00,-1.279788308087644433e+00
5.226770685184313203e-01,2.622842216180862351e+02,1.974716395312117387e-02,1.974716395350718107e-02,-1.277739590848282925e+00,-1.277735310254838330e+00
5.239932483273952446e-01,2.629446929061840592e+02,1.989981487327718152e-02,1.989981487366118684e-02,-1.275678891204204968e+00,-1.275670981833201267e+00
5.253127424759272968e-01,2.636068273607495485e+02,2.005352559885783051e-02,2.005352559924042724e-02,-1.273597460330378572e+00,-1.273595253702868746e+00
5.266355593100350285e-01,2.642706291698871155e+02,2.020815802099673944e-02,2.020815802137478079e-02,-1.271508575522245721e+00,-1.271508055344835908e+00
5.279617071967432906e-01,2.649361025322477303e+02,2.036371361462183116e-02,2.036371361500523280e-02,-1.269418962345166157e+00,-1.269409318090348071e+00
5.292911945241445260e-01,2.656032516570542725e+02,2.052019382823818891e-02,2.052019382862915742e-02,-1.267300468760791166e+00,-1.267298970682569248e+00
5.306240297014553908e-01,2.662720807641301235e+02,2.067760008456634782e-02,2.067760008494072196e-02,-1.265179962549991322e+00,-1.265176942547822536e+00
5.319602211590676033e-01,2.669425940839242344e+02,2.083588828942331203e-02,2.083588828980630428e-02,-1.263044007821694903e+00,-1.263043162819330156e+00
5.332997773486020110e-01,2.676147958575387520e+02,2.099521899425504934e-02,2.099521899465147876e-02,-1.260894647043516059e+00,-1.260897557816550441e+00
5.346427067429623259e-01,2.682886903367556215e+02,2.115548095364752981e-02,2.115548095405628271e-02,-1.258741235116951129e+00,-1.258740058675008600e+00
5.359890178363867497e-01,2.689642817840627913e+02,2.131667525180110101e-02,2.131667525220231826e-02,-1.256571553433104560e+00,-1.256570588865297378e+00
5.373387191445048172e-01,2.696415744726823505e+02,2.147880294144084712e-02,2.147880294184488156e-02,-1.254393986814644757e+00,-1.254389077034433697e+00
5.386918192043893550e-01,2.703205726865970746e+02,2.164186504446964990e-02,2.164186504486986448e-02,-1.252192548440768549e+00,-1.252195448231509856e+00
5.400483265746105488e-01,2.710012807205771992e+02,2.180585168680121422e-02,2.180585168719096148e-02,-1.249989156198791029e+00,-1.249989627640808676e+00
5.414082498352911221e-01,2.716837028802081591e+02,2.197085736606698217e-02,2.197085736646499018e-02,-1.247769793964542462e+00,-1.247771541569839826e+00
5.427715975881581834e-01,2.723678434819167933e+02,2.213680134604098862e-02,2.213680134646381012e-02,-1.245543147293088015e+00,-1.245541114665376314e+00
5.441383784566007353e-01,2.730537068530000511e+02,2.230368427365794076e-02,2.230368427407859733e-02,-1.243293935700591657e+00,-1.243298268684323693e+00
5.455086010857224110e-01,2.737412973316513671e+02,2.247150675902407149e-02,2.247150675944568216e-02,-1.241045129380828449e+00,-1.241042929562510944e+00
5.468822741423965406e-01,2.744306192669885718e+02,2.264026937603867348e-02,2.264026937644769005e-02,-1.238778471746872167e+00,-1.238775016791897166e+00
5.482594063153214403e-01,2.751216770190814600e+02,2.281000045957265812e-02,2.281000045999117057e-02,-1.236500736449728466e+00,-1.236494457479888398e+00
5.496400063150732596e-01,2.758144749589781668e+02,2.298072041129469237e-02,2.298072041171751040e-02,-1.234202904243483001e+00,-1.234201168205754540e+00
5.510240828741641561e-01,2.765090174687347258e+02,2.315238289728849957e-02,2.315238289770559996e-02,-1.231896845383679606e+00,-1.231895073774655680e+00
5.524116447470956981e-01,2.772053089414415581e+02,2.332498807785108111e-02,2.332498807827559223e-02,-1.229573610926229854e+00,-1.229576092306765789e+00
5.538027007104148192e-01,2.779033537812516670e+02,2.349853607088910404e-02,2.349853607133172914e-02,-1.227241814630084304e+00,-1.227244146171876160e+00
5.551972595627692186e-01,2.786031564034083772e+02,2.367302695232400417e-02,2.367302695275089533e-02,-1.224900313900691540e+00,-1.224899153301314492e+00
5.565953301249615404e-01,2.793047212342726766e+02,2.384846075630722359e-02,2.384846075672373417e-02,-1.222544983464362245e+00,-1.222541032124520921e+00
5.579969212400083256e-01,2.800080527113526045e+02,2.402498745857185522e-02,2.402498745901199273e-02,-1.220171474562843361e+00,-1.220169701718682109e+00
5.594020417731931927e-01,2.807131552833300248e+02,2.420238706148586036e-02,2.420238706193572620e-02,-1.217784996807330433e+00,-1.217785079625480771e+00
5.608107006121242355e-01,2.814200334100895589e+02,2.438072992268070990e-02,2.438072992312668649e-02,-1.215386788007021046e+00,-1.215387081507575573e+00
5.622229066667898678e-01,2.821286915627463259e+02,2.456001561545105918e-02,2.456001561588572885e-02,-1.212975562065503166e+00,-1.212975626978482824e+00
5.636386688696155556e-01,2.828391342236746482e+02,2.474024366497794628e-02,2.474024366541255696e-02,-1.210552096801038591e+00,-1.210550628348340485e+00
5.650579961755185510e-01,2.835513658865353932e+02,2.492141354855894123e-02,2.492141354899495356e-02,-1.208114232419609690e+00,-1.208112003472664009e+00
5.664808975619672893e-01,2.842653910563058162e+02,2.510372593658752316e-02,2.510372593705430949e-02,-1.205659012738257152e+00,-1.205659665062484676e+00
5.679073820290364560e-01,2.849812142493073566e+02,2.528686140773715035e-02,2.528686140820309708e-02,-1.203194714777684915e+00,-1.203193528692062975e+00
5.693374585994644965e-01,2.856988399932340599e+02,2.547093717860950818e-02,2.547093717906328755e-02,-1.200714242172544965e+00,-1.200713505353775190e+00
5.707711363187105702e-01,2.864182728271816814e+02,2.565595222285334959e-02,2.565595222330126907e-02,-1.198224527507564696e+00,-1.198219510584422887e+00
5.722084242550102839e-01,2.871395173016753120e+02,2.584190545960007510e-02,2.584190546004191957e-02,-1.195711887231609705e+00,-1.195711455056483352e+00
5.736493314994363102e-01,2.878625779786998464e+02,2.602879575349891991e-02,2.602879575396000594e-02,-1.193196800931598300e+00,-1.193189248702170691e+00
5.750938671659528989e-01,2.885874594317274955e+02,2.621687919178075296e-02,2.621687919227416730e-02,-1.190656810921180808e+00,-1.190652804741905824e+00
5.765420403914750525e-01,2.893141662457472876e+02,2.640572733070405825e-02,2.640572733118434420e-02,-1.188108075811765252e+00,-1.188102033039935668e+00
5.779938603359263682e-01,2.900427030172941727e+02,2.659550893232514798e-02,2.659550893279632316e-02,-1.185543143331367455e+00,-1.185536841419769116e+00
5.794493361822948829e-01,2.907730743544771599e+02,2.678622231310827731e-02,2.678622231356744127e-02,-1.182956801297994076e+00,-1.182957138124466567e+00
5.809084771366943567e-01,2.915052848770098990e+02,2.697786572819532713e-02,2.697786572863756366e-02,-1.180368150478917189e+00,-1.180362833593862737e+00
5.823712924284204506e-01,2.922393392162388182e+02,2.717043737134824943e-02,2.717043737179029514e-02,-1.177755465368472310e+00,-1.177753834053195003e+00
5.838377913100094574e-01,2.929752420151728529e+02,2.736425366801999506e-02,2.736425366850867361e-02,-1.175129602562393849e+00,-1.175130045463469886e+00
5.853079830572978093e-01,2.937129979285131753e+02,2.755876712632066364e-02,2.755876712681552820e-02,-1.172495239103124032e+00,-1.172491376184098488e+00
5.867818769694778114e-01,2.944526116226811041e+02,2.775420295921130626e-02,2.775420295968838644e-02,-1.169835738128591096e+00,-1.169837727994256227e+00
5.882594823691605912e-01,2.951940877758497095e+02,2.795055876587359406e-02,2.795055876635500064e-02,-1.167168504876110235e+00,-1.167169007931853519e+00
5.897408086024321650e-01,2.959374310779719508e+02,2.814783207716987923e-02,2.814783207762576109e-02,-1.164486249305472176e+00,-1.164485118457633028e+00
5.912258650389137227e-01,2.966826462308111445e+02,2.834602035529712460e-02,2.834602035574968967e-02,-1.161787397065844329e+00,-1.161785963754006668e+00
5.927146610718208031e-01,2.974297379479702386e+02,2.854550546957542248e-02,2.854550547006996786e-02,-1.159070638794594377e+00,-1.159071445789487287e+00
5.942072061180210252e-01,2.981787109549212005e+02,2.874561045552067803e-02,2.874561045601708997e-02,-1.156346524146144583e+00,-1.156341466056779455e+00
5.957035096180967049e-01,2.989295699890361107e+02,2.894662208849387366e-02,2.894662208898556369e-02,-1.153599603867550449e+00,-1.153595925564461666e+00
5.972035810364023645e-01,2.996823197996162662e+02,2.914853718822916703e-02,2.914853718871856375e-02,-1.150836595742052770e+00,-1.150834724309829360e+00
5.987074298611253509e-01,3.004369651479224785e+02,2.935135249868718252e-02,2.935135249915610603e-02,-1.148060085743307424e+00,-1.148057762374406376e+00
6.002150656043460097e-01,3.011935108072052003e+02,2.955506468767813213e-02,2.955506468815961504e-02,-1.145263247929423134e+00,-1.145264937740350097e+00
6.017264978020961941e-01,3.019519615627340272e+02,2.976012633897686180e-02,2.976012633949345898e-02,-1.142460697491708421e+00,-1.142456147860721805e+00
6.032417360144222140e-01,3.027123222118293597e+02,2.996572022877433406e-02,2.996572022927560322e-02,-1.139630509856353280e+00,-1.139631290577585832e+00
6.047607898254439007e-01,3.034745975638917344e+02,3.017219999605370157e-02,3.017219999655530727e-02,-1.136790107787952753e+00,-1.136790261699591742e+00
6.062836688434148913e-01,3.042387924404322916e+02,3.037956161681375222e-02,3.037956161731513935e-02,-1.133933771542939839e+00,-1.133932957609756764e+00
6.078103827007849125e-01,3.050049116751040970e+02,3.058780098362130773e-02,3.058780098411344878e-02,-1.131058560314441630e+00,-1.131059270923873150e+00
6.093409410542574012e-01,3.057729601137308464e+02,3.079691390508831547e-02,3.079691390557245598e-02,-1.128173473838141039e+00,-1.128169097259360987e+00
6.108753535848550076e-01,3.065429426143399496e+02,3.100689610518071390e-02,3.100689610566078475e-02,-1.125270192750590592e+00,-1.125262329277384454e+00
6.124136299979778819e-01,3.073148640471914632e+02,3.121837795578070660e-02,3.121837795630362164e-02,-1.122337927047762252e+00,-1.122338859139236478e+00
6.139557800234657359e-01,3.080887292948096956e+02,3.143018647074967420e-02,3.143018647125044723e-02,-1.119397594274228247e+00,-1.119398578906790620e+00
6.155018134156597931e-01,3.088645432520139593e+02,3.164284970263985669e-02,3.164284970314378692e-02,-1.116446498596527670e+00,-1.116441377773429222e+00
6.170517399534645175e-01,3.096423108259494938e+02,3.185636262643491007e-02,3.185636262693414267e-02,-1.113467903272827852e+00,-1.113467146301602373e+00
6.186055694404074545e-01,3.104220369361178200e+02,3.207072012512044573e-02,3.207072012561723584e-02,-1.110474764334546949e+00,-1.110475772249561066e+00
6.201633117047046229e-01,3.112037265144092544e+02,3.228591698876518562e-02,3.228591698926729092e-02,-1.107468612275727349e+00,-1.107467145404787967e+00
6.217249765993204669e-01,3.119873845051331500e+02,3.250266861686190029e-02,3.250266861739706248e-02,-1.104442153787724701e+00,-1.104441151876959681e+00
6.232905740020305840e-01,3.127730158650492740e+02,3.271963221335010691e-02,3.271963221388615728e-02,-1.101399046553585448e+00,-1.101397678307327377e+00
6.248601138154850076e-01,3.135606255633997534e+02,3.293741743964331836e-02,3.293741744016407541e-02,-1.098342455463724221e+00,-1.098336609363657068e+00
6.264336059672682699e-01,3.143502185819388615e+02,3.315601828554538139e-02,3.315601828607642187e-02,-1.095260011923988808e+00,-1.095257829468239352e+00
6.280110604099660154e-01,3.151417999149667821e+02,3.337542864074698884e-02,3.337542864126261111e-02,-1.092166251313120284e+00,-1.092161224059889912e+00
6.295924871212250640e-01,3.159353745693597375e+02,3.359564229349177450e-02,3.359564229402454277e-02,-1.089046464876543663e+00,-1.089046673261273135e+00
6.311778961038176927e-01,3.167309475646019337e+02,3.381746512691458095e-02,3.381746512745458649e-02,-1.085914763734066479e+00,-1.085914058900229628e+00
6.327672973857054739e-01,3.175285239328179614e+02,3.403937324161580152e-02,3.403937324214723059e-02,-1.082764908580407415e+00,-1.082763263467850789e+00
6.343607010200995600e-01,3.183281087188028096e+02,3.426206351308434817e-02,3.426206351360760322e-02,-1.079599651955843731e+00,-1.079594166546572698e+00
6.359581170855289622e-01,3.191297069800561417e+02,3.448552887765594932e-02,3.448552887819157642e-02,-1.076410225430744161e+00,-1.076406644969590154e+00
6.375595556859009472e-01,3.199333237868128208e+02,3.470976216315827673e-02,3.470976216369517364e-02,-1.073198598450967323e+00,-1.073200578543117567e+00
6.391650269505662063e-01,3.207389642220753672e+02,3.493475608739646243e-02,3.493475608796559051e-02,-1.069975055916178475e+00,-1.069975843842385421e+00
6.407745410343831383e-01,3.215466333816463020e+02,3.516141247834990435e-02,3.516141247890957472e-02,-1.066729003519409025e+00,-1.066732316806688674e+00
6.423881081177797991e-01,3.223563363741591843e+02,3.538801499001142936e-02,3.538801499055254512e-02,-1.063471820354403796e+00,-1.063469872128658400e+00
6.440057384068218482e-01,3.231680783211129437e+02,3.561535335932980439e-02,3.561535335987269651e-02,-1.060189587209938722e+00,-1.060188384027819675e+00
6.456274421332750535e-01,3.239818643569029177e+02,3.584341940050762843e-02,3.584341940106756247e-02,-1.056889409391977397e+00,-1.056887725221196783e+00
6.472532295546700176e-01,3.247976996288534792e+02,3.607220481073239449e-02,3.607220481130129358e-02,-1.053570164056942815e+00,-1.053567768859169362e+00
6.488831109543681253e-01,3.256155892972511765e+02,3.630170116851669238e-02,3.630170116909628431e-02,-1.050229169240263660e+00,-1.050228383165195734e+00
6.505170966416237155e-01,3.264355385353758265e+02,3.653291166658319267e-02,3.653291166715000315e-02,-1.046869166366242165e+00,-1.046869440662159922e+00
6.521551969516535818e-01,3.272575525295355305e+02,3.676391621132219650e-02,3.676391621187448389e-02,-1.043489474834598640e+00,-1.043490808643219969e+00
6.537974222456993667e-01,3.280816364790978810e+02,3.699560304703768121e-02,3.699560304759896834e-02,-1.040095350930012374e+00,-1.040092356045153377e+00
6.554437829110938418e-01,3.289077955965231581e+02,3.722796279727672020e-02,3.722796279785219736e-02,-1.036672365958353881e+00,-1.036673948956295277e+00
6.570942893613275215e-01,3.297360351073979814e+02,3.746098596014226650e-02,3.746098596073400844e-02,-1.033238551902424973e+00,-1.033235453025690864e+00
6.587489520361112794e-01,3.305663602504664027e+02,3.769466290641893674e-02,3.769466290701634775e-02,-1.029774505565655751e+00,-1.029776732725121935e+00
6.604077814014472914e-01,3.313987762776658883e+02,3.792898387744772504e-02,3.792898387804367194e-02,-1.026303037587446232e+00,-1.026297651730958327e+00
6.620707879496915416e-01,3.322332884541583553e+02,3.816517280541339985e-02,3.816517280599140277e-02,-1.022798358971202193e+00,-1.022798072314038631e+00
6.637379821996215457e-01,3.330699020583643915e+02,3.840086310831428845e-02,3.840086310889972987e-02,-1.019279373858466009e+00,-1.019277855954975998e+00
6.654093746965035194e-01,3.339086223819967358e+02,3.863716379431229864e-02,3.863716379490136216e-02,-1.015740552896974291e+00,-1.015736862578209054e+00
6.670849760121559946e-01,3.347494547300925092e+02,3.887406409502160154e-02,3.887406409563032988e-02,-1.012174544731075043e+00,-1.012174950194936418e+00
6.687647967450209840e-01,3.355924044210485135e+02,3.911155310625162584e-02,3.911155310685261732e-02,-1.008593377610319752e+00,-1.008591977344250878e+00
6.704488475202285969e-01,3.364374767866540878e+02,3.934961978541903077e-02,3.934961978600687998e-02,-1.004991609407074327e+00,-1.004987801121979940e+00
6.721371389896640958e-01,3.372846771721244750e+02,3.958960172144853490e-02,3.958960172205604894e-02,-1.001364344550395913e+00,-1.001362276501467363e+00
6.738296818320370640e-01,3.381340109361356099e+02,3.982890247005349549e-02,3.982890247065765804e-02,-9.977188499554610068e-01,-9.977152578108221537e-01
6.755264867529452433e-01,3.389854834508561225e+02,4.006874286628071824e-02,4.006874286689070253e-02,-9.940468126620061184e-01,-9.940465980930419665e-01
6.772275644849468090e-01,3.398391001019837177e+02,4.030911080979019540e-02,4.030911081040548100e-02,-9.903565343226113926e-01,-9.903561490548277169e-01
6.789329257876255408e-01,3.406948662887777459e+02,4.054999405599503393e-02,4.054999405661545431e-02,-9.866442691163128664e-01,-9.866437612683385261e-01
6.806425814476595448e-01,3.415527874240937649e+02,4.079138021338156450e-02,4.079138021399738440e-02,-9.829121407406078426e-01,-9.829092848767707613e-01
6.823565422788890888e-01,3.424128689344175314e+02,4.103472510236065574e-02,4.103472510296398562e-02,-9.791527033985044648e-01,-9.791525669010477939e-01
6.840748191223864350e-01,3.432751162599000736e+02,4.127719265775012941e-02,4.127719265837365842e-02,-9.753750163030484588e-01,-9.753734549411391397e-01
6.857974228465208988e-01,3.441395348543903765e+02,4.152012050486030698e-02,4.152012050547557870e-02,-9.715707290701395271e-01,-9.715717942356373316e-01
6.875243643470322352e-01,3.450061301854721592e+02,4.176349514859793027e-02,4.176349514922275685e-02,-9.677459310578462315e-01,-9.677474298811441500e-01
6.892556545470965856e-01,3.458749077344969578e+02,4.200730294160549827e-02,4.200730294223958133e-02,-9.639015872444072208e-01,-9.639002028617955631e-01
6.909913043973963109e-01,3.467458729966191413e+02,4.225153008128250398e-02,4.225153008192450432e-02,-9.600325776991959215e-01,-9.600299566546022234e-01
6.927313248761899356e-01,3.476190314808310973e+02,4.249775486384050477e-02,4.249775486447944506e-02,-9.561386560659287381e-01,-9.561365319431970322e-01
6.944757269893787610e-01,3.484943887099967128e+02,4.274289246858695851e-02,4.274289246924488361e-02,-9.522226221477125829e-01,-9.522197658112111496e-01
6.962245217705806954e-01,3.493719502208880954e+02,4.298840199178260990e-02,4.298840199245294869e-02,-9.482833916012292086e-01,-9.482794977071417053e-01
6.979777202811973114e-01,3.502517215642196788e+02,4.323426848479067219e-02,4.323426848542129275e-02,-9.443173991255054966e-01,-9.443155635131523784e-01
6.997353336104845667e-01,3.511337083046833527e+02,4.348047683890757242e-02,4.348047683956105663e-02,-9.403295607975065140e-01,-9.403277971796558665e-01
7.014973728756234150e-01,3.520179160209841029e+02,4.372701178247583725e-02,4.372701178315112347e-02,-9.363139728325702293e-01,-9.363160332857483059e-01
7.032638492217874182e-01,3.529043503058737770e+02,4.397557792640813951e-02,4.397557792707128266e-02,-9.322821451138172399e-01,-9.322801036122280172e-01
7.050347738222175753e-01,3.537930167661888845e+02,4.422283333610958073e-02,4.422283333676323147e-02,-9.282213960143349540e-01,-9.282198391224943945e-01
7.068101578782898242e-01,3.546839210228841353e+02,4.447036290330749070e-02,4.447036290397442249e-02,-9.241356251585236548e-01,-9.241350679148159220e-01
7.085900126195874282e-01,3.555770687110690460e+02,4.471815017175467116e-02,4.471815017239381268e-02,-9.200259741350350629e-01,-9.200256193346564304e-01
7.103743493039715862e-01,3.564724654800432404e+02,4.496617851821785999e-02,4.496617851890061940e-02,-9.158924811247822761e-01,-9.158913188023027896e-01
7.121631792176504883e-01,3.573701169933310666e+02,4.521443114924396378e-02,4.521443114995481877e-02,-9.117347739878428614e-01,-9.117319912725529996e-01
7.139565136752550334e-01,3.582700289287197393e+02,4.546289109700321629e-02,4.546289109774383219e-02,-9.075494300134205883e-01,-9.075474603805878671e-01
7.157543640199072188e-01,3.591722069782935023e+02,4.571350563572439824e-02,4.571350563637972125e-02,-9.033400726142432058e-01,-9.033375479172649491e-01
7.175567416232927487e-01,3.600766568484702361e+02,4.596243559937546880e-02,4.596243560007257783e-02,-8.990999450872947385e-01,-8.991020733034705836e-01
7.193636578857337538e-01,3.609833842600377238e+02,4.621151422397704045e-02,4.621151422468626480e-02,-8.948439390088953616e-01,-8.948408558303785343e-01
7.211751242362576253e-01,3.618923949481883824e+02,4.646072332492150875e-02,4.646072332561270585e-02,-8.905527562739548042e-01,-8.905537129278058295e-01
7.229911521326743973e-01,3.628036946625580299e+02,4.671004454071238376e-02,4.671004454146513579e-02,-8.862442573246583910e-01,-8.862404606288740716e-01
7.248117530616456916e-01,3.637172891672604464e+02,4.695945932900970343e-02,4.695945932981557963e-02,-8.819021272894853603e-01,-8.819009117224998473e-01
7.266369385387579927e-01,3.646331842409241517e+02,4.721104620892089404e-02,4.721104620962401216e-02,-8.775360339526124820e-01,-8.775348795908000099e-01
7.284667201085969213e-01,3.655513856767298648e+02,4.746069698090138456e-02,4.746069698160573086e-02,-8.731402027497721097e-01,-8.731421739847912145e-01
7.303011093448167346e-01,3.664718992824449515e+02,4.771037731555020922e-02,4.771037731628256090e-02,-8.687257293236348987e-01,-8.687226052622954997e-01
7.321401178502180418e-01,3.673947308804629301e+02,4.796006742776316722e-02,4.796006742851974258e-02,-8.642779811394600831e-01,-8.642759807414258644e-01
7.339837572568183033e-01,3.683198863078385443e+02,4.820974735015669949e-02,4.820974735094344515e-02,-8.598027178023690542e-01,-8.598021049865323118e-01
7.358320392259264375e-01,3.692473714163251088e+02,4.845939692871244903e-02,4.845939692956088840e-02,-8.553024499771206823e-01,-8.553007837022614801e-01
7.376849754482167620e-01,3.701771920724120264e+02,4.871122741295227238e-02,4.871122741367788639e-02,-8.507708038014943908e-01,-8.507718182273424912e-01
7.395425776438002696e-01,3.711093541573600305e+02,4.896085782587258212e-02,4.896085782662552149e-02,-8.462158362118084032e-01,-8.462150097168559260e-01
7.414048575623033432e-01,3.720438635672412033e+02,4.921038841233361244e-02,4.921038841308832817e-02,-8.416291356694590720e-01,-8.416301558753268575e-01
7.432718269829388102e-01,3.729807262129741616e+02,4.945979775693525732e-02,4.945979775774417275e-02,-8.370210806695970174e-01,-8.370170557427303315e-01
7.451434977145813265e-01,3.739199480203623125e+02,4.970906425800246387e-02,4.970906425885551067e-02,-8.323760531857189449e-01,-8.323755043696865474e-01
7.470198815958422056e-01,3.748615349301310289e+02,4.995816612267928170e-02,4.995816612358230935e-02,-8.277044817462512194e-01,-8.277052934240759496e-01
7.489009904951449137e-01,3.758054928979657348e+02,5.020944803228634401e-02,5.020944803302620357e-02,-8.230060421316146568e-01,-8.230062160912338109e-01
7.507868363107971232e-01,3.767518278945481143e+02,5.045825404674073034e-02,5.045825404753136872e-02,-8.182775709713236978e-01,-8.182780627023451547e-01
7.526774309710702049e-01,3.777005459055957886e+02,5.070682038502320049e-02,5.070682038584811008e-02,-8.135177822814462223e-01,-8.135206203307795425e-01
7.545727864342725022e-01,3.786516529318992639e+02,5.095512398296705991e-02,5.095512398382925912e-02,-8.087346510166760760e-01,-8.087336753153494540e-01
7.564729146888248268e-01,3.796051549893598462e+02,5.120314158735212590e-02,5.120314158827174444e-02,-8.039188778394563695e-01,-8.039170123808786483e-01
7.583778277533375078e-01,3.805610581090281244e+02,5.145084975093229540e-02,5.145084975190075682e-02,-7.990723798837126024e-01,-7.990704135140757058e-01
7.602875376766832227e-01,3.815193683371406337e+02,5.170072641897141552e-02,5.170072641976627970e-02,-7.941937624162814791e-01,-7.941936592094730463e-01
7.622020565380777102e-01,3.824800917351603289e+02,5.194784024005694861e-02,5.194784024088686114e-02,-7.892859018317893716e-01,-7.892865284118913971e-01
7.641213964471536002e-01,3.834432343798136458e+02,5.219456397937398406e-02,5.219456398026975363e-02,-7.843492786683706752e-01,-7.843487961222141980e-01
7.660455695440370194e-01,3.844088023631289843e+02,5.244087291833635089e-02,5.244087291927165134e-02,-7.793763445826705771e-01,-7.793802381785139843e-01
7.679745879994257507e-01,3.853768017924759306e+02,5.268674214826939151e-02,5.268674214925452015e-02,-7.743799922299028360e-01,-7.743806258788256125e-01
7.699084640146629521e-01,3.863472387906020344e+02,5.293214656531967932e-02,5.293214656638870613e-02,-7.693484752910491054e-01,-7.693497307481057534e-01
7.718472098218185362e-01,3.873201194956739073e+02,5.317969625845356957e-02,5.317969625931822514e-02,-7.642885104535024343e-01,-7.642873211908292053e-01
7.737908376837644431e-01,3.882954500613150230e+02,5.342418593029941987e-02,5.342418593120872722e-02,-7.591957029036294768e-01,-7.591931622077089381e-01
7.757393598942519120e-01,3.892732366566441442e+02,5.366812454981605141e-02,5.366812455077050320e-02,-7.540664111810165826e-01,-7.540670190672461581e-01
7.776927887779907511e-01,3.902534854663155670e+02,5.391148575304108292e-02,5.391148575405964316e-02,-7.489117848524119436e-01,-7.489086538268061588e-01
7.796511366907237228e-01,3.912362026905560128e+02,5.415424298703200301e-02,5.415424298809826814e-02,-7.437183452195411659e-01,-7.437178251386025174e-01
7.816144160193095880e-01,3.922213945452066355e+02,5.439636950463240528e-02,5.439636950575874735e-02,-7.384959802467072620e-01,-7.384942922685353572e-01
7.835826391817984904e-01,3.932090672617606515e+02,5.463783835880668682e-02,5.463783835998078237e-02,-7.332390117850647870e-01,-7.332378099350782552e-01
7.855558186275107824e-01,3.941992270874030169e+02,5.488147493811819377e-02,5.488147493909889540e-02,-7.279457222894930579e-01,-7.279481314053150021e-01
7.875339668371172941e-01,3.951918802850505017e+02,5.512162199158843895e-02,5.512162199263721113e-02,-7.226241198129716992e-01,-7.226250079242839686e-01
7.895170963227142735e-01,3.961870331333896615e+02,5.536101856325989501e-02,5.536101856436540652e-02,-7.172674653918756915e-01,-7.172681876763870035e-01
7.915052196279078744e-01,3.971846919269189016e+02,5.559963648427680011e-02,5.559963648542430581e-02,-7.118791331776653797e-01,-7.118774180165932108e-01
7.934983493278903177e-01,3.981848629759867322e+02,5.583744739487186970e-02,5.583744739607387347e-02,-7.064511710231278219e-01,-7.064524430798341248e-01
7.954964980295197163e-01,3.991875526068320710e+02,5.607442273862024013e-02,5.607442273984253323e-02,-7.009918979773206438e-01,-7.009930044492941326e-01
7.974996783714012327e-01,4.001927671616246016e+02,5.631350833031088798e-02,5.631350833137435674e-02,-6.955004013833181453e-01,-6.954988422911952961e-01
7.995079030239634621e-01,4.012005129985035410e+02,5.654879433340131295e-02,5.654879433452859178e-02,-6.899689623646027004e-01,-6.899696920844208270e-01
8.015211846895434755e-01,4.022107964916199307e+02,5.678314655975526259e-02,5.678314656091124762e-02,-6.844037037234498300e-01,-6.844052905661413000e-01
8.035395361024637584e-01,4.032236240311753477e+02,5.701653527228732476e-02,5.701653527349715561e-02,-6.788062657605613559e-01,-6.788053685651267433e-01
8.055629700291140338e-01,4.042390020234631152e+02,5.724893054913037654e-02,5.724893055036150286e-02,-6.731733119918941188e-01,-6.731696570198661966e-01
